company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
Capgemini,15000231,"Buckhead, GA;Charlotte, NC;Chicago, IL;Dallas, TX;Hoskote, India;London, United Kingdom;New York, NY;Puteaux, France;South San Francisco, CA",Consulting;Information Technology,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/capgemini,https://www.themuse.com/search/jobs/c-capgemini,https://assets.themuse.com/uploaded/companies/15000231/small_logo.png
Q4,15000099,"Toronto, Canada",Fintech,"{'name': 'Medium Size', 'short_name': 'medium'}","Q4's capital markets communication platform is transforming the way that public companies, investment banks and investors communicate and engage.",,,https://www.themuse.com/companies/q4,https://www.themuse.com/search/jobs/c-q4,https://assets.themuse.com/uploaded/companies/15000099/small_logo.png?v=7af453a815ababba4a2b7c94afca267195d592e9f8e81430a3ab7caa4ac53a05
Computershare,15000241,"Denver, CO;Jacksonville, FL;Louisville, KY;Melbourne, Australia;Minneapolis, MN;Tempe, AZ",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/computershare,https://www.themuse.com/search/jobs/c-computershare,https://assets.themuse.com/uploaded/companies/15000241/small_logo.png
Calyx,15000494,"Beijing, China;Berlin, Germany;Boston, MA;Hyderabad, India;Nottingham, U.K.;Shanghai, China;Tokyo, Japan",Biotechnology,"{'name': 'Large Size', 'short_name': 'large'}","Through innovative eClinical solutions and services, Calyx turns the uncertain into the reliable, helping bring new medical treatments to market faster. With deep expertise in clinical development and more than 25 years of supporting trial sponsors and clinical research organizations (CROs), Calyx harnesses that intelligence and activates its potential to solve complex problems, deliver fast insights, and get new drugs to market every day.",,,https://www.themuse.com/companies/calyx,https://www.themuse.com/search/jobs/c-calyx,https://assets.themuse.com/uploaded/companies/15000494/small_logo.png
ShiftKey,15000287,"Austin, TX;Cleveland, OH;Irving, TX;Warsaw, Poland",Technology,"{'name': 'Large Size', 'short_name': 'large'}","ShiftKey takes pride in building a culture where people are comfortable thriving and being authentic at work. As we embrace diverse and respective perspectives, we gain visibility into innovative solutions that can change the world. Love and Thunder are the center of ShiftKey's cultural values. Love is our WHY, putting people at the center, and Thunder is our HOW -it's the speed at which we deliver decisions and communicate results. Our mission is to transform access and integrity in the workplace by embracing and expanding the future of work, empowering people to work on their terms, and reinvesting in the community.",,,https://www.themuse.com/companies/shiftkey,https://www.themuse.com/search/jobs/c-shiftkey,https://assets.themuse.com/uploaded/companies/15000287/small_logo.png
Santa Rosa Medical Center,15000523,"Milton, FL",Healthcare,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/santarosamedicalcenter,https://www.themuse.com/search/jobs/c-santarosamedicalcenter,https://assets.themuse.com/uploaded/companies/15000523/small_logo.png
Rapid7,12130,"Austin, TX;Belfast, United Kingdom;Boston, MA;Crystal City, VA;Dublin, Ireland;Freising, Germany;Manhattan Beach, CA;Melbourne, Australia;Paris, France;Reading, United Kingdom;Toronto, Canada",Technology,"{'name': 'Large Size', 'short_name': 'large'}",Rapid7 (NASDAQ: RPD) is helping organizations around the globe advance securely.,,,https://www.themuse.com/companies/rapid7,https://www.themuse.com/search/jobs/c-rapid7,https://assets.themuse.com/uploaded/companies/12130/small_logo.png?v=d8ad64822033b6c482b78e1db8765873e2397a56542f4ba125f158c8afd34c43
Praesum Healthcare,15000468,"Alpharetta, GA;Cherry Hill, NJ;Clark, NJ;Duluth, GA;Fair Lawn, NJ;Fairfax, VA;Fort Lauderdale, FL;Freehold, NJ;Lake Worth, FL;Long Island, NY;Middlesex, NJ;Millbury, MA;Monmouth Junction, NJ;Orlando, FL;Robbinsville, NJ;Roswell, GA;Roxbury, NJ;Stirling, NJ;Toms River, NJ;West Caldwell, NJ;Yorktown, NY",Healthcare,"{'name': 'Large Size', 'short_name': 'large'}","Praesum Healthcare was founded in 2004 with a simple idea: Every patient should have a chance to overcome substance addiction through quality treatment centers and behavioral health services. We saw a growing demand for compassionate, evidence-based treatments and developed our services from the ground up to address the needs of our communities. By treating the whole patient and not just the symptoms, we regularly update our offerings so that our addiction and behavioral care can make a lasting impact. Then, we centralized routine administrative tasks so that our clinicians can focus on what’s most important -- the health and recovery of our patients. We operate more than thirty of the top behavioral health centers in the Eastern US.",,,https://www.themuse.com/companies/praesumhealthcare,https://www.themuse.com/search/jobs/c-praesumhealthcare,https://assets.themuse.com/uploaded/companies/15000468/small_logo.png
GitLab,15000088,"San Francisco, CA",Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","GitLab is one of the world’s largest all-remote companies. Our DevOps platform powers 100,000+ organizations.",,,https://www.themuse.com/companies/gitlab,https://www.themuse.com/search/jobs/c-gitlab,https://assets.themuse.com/uploaded/companies/15000088/small_logo.png?v=15965cd76a499729c71f82b70c891e57262b38c6ca6e2fbde388c3b0a96df087
The Hartford,15000168,"Hartford, CT",Financial Services;Insurance,"{'name': 'Large Size', 'short_name': 'large'}","For more than 211 years, The Hartford has provided people and businesses with the support and protection they need to pursue their unique ambitions, seize opportunity and prevail through unexpected challenges. We view underwriting human achievement to be at the heart of what we do, aiming to build resilience in our communities, empower personal and business success for our customers and create a culture where our employees can thrive.",,,https://www.themuse.com/companies/thehartford,https://www.themuse.com/search/jobs/c-thehartford,https://assets.themuse.com/uploaded/companies/15000168/small_logo.png
Aarons,15000548,,,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/aarons,https://www.themuse.com/search/jobs/c-aarons,https://assets.themuse.com/uploaded/companies/15000548/small_logo.png
ReachMobi Inc,12095,"Bonita Springs, FL;Philadelphia, PA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",ReachMobi builds apps that deliver amazing personalization and impressive productivity,,,https://www.themuse.com/companies/reachmobiinc,https://www.themuse.com/search/jobs/c-reachmobiinc,https://assets.themuse.com/uploaded/companies/12095/small_logo.png?v=0b28fde917b48ec077a9034ebd56b97336262229bc9d4f5b26e1c8c81b74788e
Pfizer,12364,"New York, NY",Biotechnology;Manufacturing,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/pfizer,https://www.themuse.com/search/jobs/c-pfizer,https://assets.themuse.com/uploaded/companies/12364/small_logo.png?v=445d9aecc1b1bdafc328f9616c1805d993ea8f0794aff813847cd5911ac1bacc
NTT DATA Services,12137,"Plano, TX",Client Services;Consulting;Technology,"{'name': 'Large Size', 'short_name': 'large'}","NTT DATA Services is a top 10 global IT services provider with 130,000+ employees in more than 50 countries.",,,https://www.themuse.com/companies/nttdataservices,https://www.themuse.com/search/jobs/c-nttdataservices,https://assets.themuse.com/uploaded/companies/12137/small_logo.png?v=45015eb3e0e6abc707291573ae387d9b2d4d110ff9062004b790b212416c1b13
PJM,15000246,"King of Prussia, PA",Technology,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/pjm,https://www.themuse.com/search/jobs/c-pjm,https://assets.themuse.com/uploaded/companies/15000246/small_logo.png
Lenovo,15000544,"Beijing, China",Information Technology,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/lenovo,https://www.themuse.com/search/jobs/c-lenovo,https://assets.themuse.com/uploaded/companies/15000544/small_logo.png
Kustomer,12311,"New York, NY",Client Services;Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/kustomer,https://www.themuse.com/search/jobs/c-kustomer,https://assets.themuse.com/uploaded/companies/12311/small_logo.png?v=d815152d4c3b1e31ac87dca60e073195072ef2aa9fdfa6c0998033ee4cd17632
Kraft Heinz,12312,"Mendota, MN",Food & Beverage,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/kraftheinz,https://www.themuse.com/search/jobs/c-kraftheinz,https://assets.themuse.com/uploaded/companies/12312/small_logo.png?v=a9a66431a3b3fed4cb6895fcbc3693b0a235f19913d9b5b3c210f31c4c8f289f
Eaton,15000183,"Dublin, Ireland",Energy;Engineering;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","Today, the world runs on critical infrastructure and technology. Planes. Hospitals. Factories. Data centers. Vehicles. The electrical grid. These are things people depend on every day. And the companies behind them depend on us to help solve some of the toughest power management challenges on the planet. At Eaton, we’re dedicated to improving people’s lives and the environment with power management technologies that are more reliable, efficient, safe and sustainable. Making it work takes the passion and creativity of every employee around the world. Discover the career opportunities waiting for you.",,,https://www.themuse.com/companies/eaton,https://www.themuse.com/search/jobs/c-eaton,https://assets.themuse.com/uploaded/companies/15000183/small_logo.png
LVMH,12357,"Paris, France",Consumer Goods & Services,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/lvmh,https://www.themuse.com/search/jobs/c-lvmh,https://assets.themuse.com/uploaded/companies/12357/small_logo.png?v=a4e082522fa8f4608d8252971d4da25525a604d2648931a55e9a3cc7b6a8bc84
West Monroe,15000212,"Chicago, IL;Dallas, TX;London, United Kingdom;Los Angeles, CA;Minneapolis, MN;New York, NY;San Francisco, CA;San José, Costa Rica;Seattle, WA;Washington, DC",Consulting;Technology,"{'name': 'Large Size', 'short_name': 'large'}","West Monroe is a digital services firm that was born in technology but built for business—partnering with companies in transformative industries to deliver quantifiable financial value. 

We believe that digital is a mindset—not a project, a team, or a destination—and it’s something companies become, not something they do. That’s why we work in diverse, multidisciplinary teams that blend management consulting, digital design, and product engineering to move companies from traditional ways of working to digital operating models—and create experiences that transcend the digital and physical worlds. Connected by the 13 founding values that drive our culture, our 2,000 employees work collaboratively across the firm with the belief that your suc",,,https://www.themuse.com/companies/westmonroe,https://www.themuse.com/search/jobs/c-westmonroe,https://assets.themuse.com/uploaded/companies/15000212/small_logo.png
Aircall,12234,"New York, NY",Technology,"{'name': 'Large Size', 'short_name': 'large'}",Aircall’s vision is to make phone support as easy to manage as any other business workflow.,,,https://www.themuse.com/companies/aircall,https://www.themuse.com/search/jobs/c-aircall,https://assets.themuse.com/uploaded/companies/12234/small_logo.png?v=09f013a94cad2962ca2a451bc991bb7136108c01f881f9f035f9b3aafd01e17b
M2 Technologies,12112,"Berlin, CT;Boston, MA;Nashua, NH;Philadelphia, PA;Washington, DC",Consulting;Manufacturing;Technology,"{'name': 'Small Size', 'short_name': 'small'}","We’re a consulting firm focused on productivity, improving process efficiency, and reducing manufacturing costs.",,,https://www.themuse.com/companies/m2technologies,https://www.themuse.com/search/jobs/c-m2technologies,https://assets.themuse.com/uploaded/companies/12112/small_logo.png?v=5f7a487f3baab1fc23967942eab98b23235dcd273b9a520899f5ab996d305097
Intel,53,"Chandler, AZ;Folsom, CA;Portland, OR;Rio Rancho, NM;Santa Clara, CA",Technology,"{'name': 'Large Size', 'short_name': 'large'}",Intel is an innovative technology company that uses artificial intelligence to elevate multiple industries. ,,,https://www.themuse.com/companies/intel,https://www.themuse.com/search/jobs/c-intel,https://assets.themuse.com/uploaded/companies/53/small_logo.png?v=1dc5bf9323101d312ab0c5963057f9e367a465031b57ddb5088f1807f0b181e6
